term_id	term_label	exclusion_reason	exclude_children
OMIM:604668	ZINC FINGER PROTEIN 264; ZNF264	MONDO:excludeNonDisease	TRUE
OMIM:604669	POLYCYSTIN 2-LIKE 2; PKD2L2	MONDO:excludeNonDisease	TRUE
OMIM:604670	POLYCYSTIN AND SEA URCHIN REJ HOMOLOG-LIKE; PKDREJ	MONDO:excludeNonDisease	TRUE
OMIM:604671	JUMPING TRANSLOCATION BREAKPOINT; JTB	MONDO:excludeNonDisease	TRUE
OMIM:604672	CD209 ANTIGEN; CD209	MONDO:excludeNonDisease	TRUE
OMIM:604673	MURINE RETROVIRUS INTEGRATION SITE 1, HOMOLOG OF; MRVI1	MONDO:excludeNonDisease	TRUE
OMIM:604674	HES-RELATED FAMILY bHLH TRANSCRIPTION FACTOR WITH YRPW MOTIF 2; HEY2	MONDO:excludeNonDisease	TRUE
OMIM:604675	PAIRED-RELATED HOMEOBOX GENE 2; PRRX2	MONDO:excludeNonDisease	TRUE
OMIM:604676	HLA COMPLEX P5 GENE; HCP5	MONDO:excludeNonDisease	TRUE
OMIM:604677	CERAMIDE TRANSPORTER 1; CERT1	MONDO:excludeNonDisease	TRUE
OMIM:604678	TRANSMEMBRANE 9 SUPERFAMILY, MEMBER 2; TM9SF2	MONDO:excludeNonDisease	TRUE
OMIM:604679	POLYADENYLATE-BINDING PROTEIN, CYTOPLASMIC, 1; PABPC1	MONDO:excludeNonDisease	TRUE
OMIM:604680	POLYADENYLATE-BINDING PROTEIN, CYTOPLASMIC, 3; PABPC3	MONDO:excludeNonDisease	TRUE
OMIM:604682	INTEGRIN, ALPHA-E; ITGAE	MONDO:excludeNonDisease	TRUE
OMIM:604683	KINESIN FAMILY MEMBER 3A; KIF3A	MONDO:excludeNonDisease	TRUE
OMIM:604684	MLLT11 TRANSCRIPTION FACTOR 7 COFACTOR; MLLT11	MONDO:excludeNonDisease	TRUE
OMIM:604685	HOMEOBOX A2; HOXA2	MONDO:excludeNonDisease	TRUE
OMIM:604686	A-KINASE ANCHOR PROTEIN 13; AKAP13	MONDO:excludeNonDisease	TRUE
OMIM:604687	PROSTAGLANDIN D2 RECEPTOR; PTGDR	MONDO:excludeNonDisease	TRUE
OMIM:604688	A-KINASE ANCHOR PROTEIN 5; AKAP5	MONDO:excludeNonDisease	TRUE
OMIM:604689	A-KINASE ANCHOR PROTEIN 3; AKAP3	MONDO:excludeNonDisease	TRUE
OMIM:604691	A-KINASE ANCHOR PROTEIN 6; AKAP6	MONDO:excludeNonDisease	TRUE
OMIM:604692	A-KINASE ANCHOR PROTEIN 8; AKAP8	MONDO:excludeNonDisease	TRUE
OMIM:604693	A-KINASE ANCHOR PROTEIN 7; AKAP7	MONDO:excludeNonDisease	TRUE
OMIM:604694	A-KINASE ANCHOR PROTEIN 10; AKAP10	MONDO:excludeNonDisease	TRUE
OMIM:604695	ADP-RIBOSYLATION FACTOR-LIKE GTPase 3; ARL3	MONDO:excludeNonDisease	TRUE
OMIM:604696	A-KINASE ANCHOR PROTEIN 11; AKAP11	MONDO:excludeNonDisease	TRUE
OMIM:604697	CHEMOKINE, CC MOTIF, LIGAND 26; CCL26	MONDO:excludeNonDisease	TRUE
OMIM:604698	A-KINASE ANCHOR PROTEIN 12; AKAP12	MONDO:excludeNonDisease	TRUE
OMIM:604699	ADP-RIBOSYLATION FACTOR-RELATED PROTEIN 1; ARFRP1	MONDO:excludeNonDisease	TRUE
OMIM:604700	TARGET OF MYB1 MEMBRANE TRAFFICKING PROTEIN; TOM1	MONDO:excludeNonDisease	TRUE
OMIM:604701	TARGET OF MYB1-LIKE 1 MEMBRANE TRAFFICKING PROTEIN; TOM1L1	MONDO:excludeNonDisease	TRUE
OMIM:604702	HMG BOX DOMAIN-CONTAINING 4; HMGXB4	MONDO:excludeNonDisease	TRUE
OMIM:604704	BREAST CANCER ANTIESTROGEN RESISTANCE 3; BCAR3	MONDO:excludeNonDisease	TRUE
OMIM:604705	MER TYROSINE KINASE PROTOONCOGENE; MERTK	MONDO:excludeNonDisease	TRUE
OMIM:604707	ALDO-KETO REDUCTASE FAMILY 1, MEMBER B10; AKR1B10	MONDO:excludeNonDisease	TRUE
OMIM:604708	NUCLEAR FACTOR OF ACTIVATED T CELLS 5; NFAT5	MONDO:excludeNonDisease	TRUE
OMIM:604709	T-CELL LYMPHOMA INVASION AND METASTASIS 2; TIAM2	MONDO:excludeNonDisease	TRUE
OMIM:604710	LATENT TRANSFORMING GROWTH FACTOR-BETA-BINDING PROTEIN 4; LTBP4	MONDO:excludeNonDisease	TRUE
OMIM:604711	UBIQUITIN-LIKE 3; UBL3	MONDO:excludeNonDisease	TRUE
OMIM:604712	RIBONUCLEOTIDE REDUCTASE REGULATORY TP53 INDUCIBLE SUBUNIT M2B; RRM2B	MONDO:excludeNonDisease	TRUE
OMIM:604713	C-TYPE LECTIN DOMAIN FAMILY 11, MEMBER A; CLEC11A	MONDO:excludeNonDisease	TRUE
OMIM:604714	TSPY-LIKE 1; TSPYL1	MONDO:excludeNonDisease	TRUE
OMIM:604716	UDP GLUCURONOSYLTRANSFERASE FAMILY 2, MEMBER A1; UGT2A1	MONDO:excludeNonDisease	TRUE
OMIM:604718	TRANSCRIPTION TERMINATION FACTOR 2; TTF2	MONDO:excludeNonDisease	TRUE
OMIM:604719	SERINE/THREONINE PROTEIN KINASE 16; STK16	MONDO:excludeNonDisease	TRUE
OMIM:604720	TRANSFERRIN RECEPTOR 2; TFR2	MONDO:excludeNonDisease	TRUE
OMIM:604721	SH2 DOMAIN-CONTAINING PROTEIN 3A; SH2D3A	MONDO:excludeNonDisease	TRUE
OMIM:604722	SH2 DOMAIN-CONTAINING PROTEIN 3C; SH2D3C	MONDO:excludeNonDisease	TRUE
OMIM:604723	Ts TRANSLATION ELONGATION FACTOR, MITOCHONDRIAL; TSFM	MONDO:excludeNonDisease	TRUE
OMIM:604724	HEPARANASE; HPSE	MONDO:excludeNonDisease	TRUE
OMIM:604725	UBIQUITIN-SPECIFIC PROTEASE 2; USP2	MONDO:excludeNonDisease	TRUE
OMIM:604726	SERINE/THREONINE PROTEIN KINASE 17A; STK17A	MONDO:excludeNonDisease	TRUE
OMIM:604727	SERINE/THREONINE PROTEIN KINASE 17B; STK17B	MONDO:excludeNonDisease	TRUE
OMIM:604728	UBIQUITIN-SPECIFIC PROTEASE 3; USP3	MONDO:excludeNonDisease	TRUE
OMIM:604729	UBIQUITIN-SPECIFIC PROTEASE 21; USP21	MONDO:excludeNonDisease	TRUE
OMIM:604730	TUB-LIKE PROTEIN 3; TULP3	MONDO:excludeNonDisease	TRUE
OMIM:604731	UBIQUITIN-SPECIFIC PROTEASE 15; USP15	MONDO:excludeNonDisease	TRUE
OMIM:604732	TRANSCRIPTION FACTOR EC; TFEC	MONDO:excludeNonDisease	TRUE
OMIM:604733	TRYPTOPHANYL-tRNA SYNTHETASE 2; WARS2	MONDO:excludeNonDisease	TRUE
OMIM:604734	WD REPEAT-CONTAINING PROTEIN 1; WDR1	MONDO:excludeNonDisease	TRUE
OMIM:604735	UBIQUITIN-SPECIFIC PROTEASE 16; USP16	MONDO:excludeNonDisease	TRUE
OMIM:604736	UBIQUITIN-SPECIFIC PROTEASE 25; USP25	MONDO:excludeNonDisease	TRUE
OMIM:604737	WD REPEAT-CONTAINING PROTEIN 3; WDR3	MONDO:excludeNonDisease	TRUE
OMIM:604738	CHEMOKINE, CC MOTIF, RECEPTOR 9; CCR9	MONDO:excludeNonDisease	TRUE
OMIM:604739	RNA-BINDING MOTIF PROTEIN 39; RBM39	MONDO:excludeNonDisease	TRUE
OMIM:604740	SOLUTE CARRIER FAMILY 39 (ZINC TRANSPORTER), MEMBER 1; SLC39A1	MONDO:excludeNonDisease	TRUE
OMIM:604741	ALDO-KETO REDUCTASE FAMILY 1, MEMBER D1; AKR1D1	MONDO:excludeNonDisease	TRUE
OMIM:604742	DOUBLECORTIN-LIKE KINASE 1; DCLK1	MONDO:excludeNonDisease	TRUE
OMIM:604743	DIMETHYLARGININE DIMETHYLAMINOHYDROLASE 1; DDAH1	MONDO:excludeNonDisease	TRUE
OMIM:604744	DIMETHYLARGININE DIMETHYLAMINOHYDROLASE 2; DDAH2	MONDO:excludeNonDisease	TRUE
OMIM:604745	TRANSCRIPTION FACTOR-LIKE 5; TCFL5	MONDO:excludeNonDisease	TRUE
OMIM:604746	TESTIS-ASSOCIATED ACTIN-MODELING KINASE 2; TESK2	MONDO:excludeNonDisease	TRUE
OMIM:604747	SRY-BOX 14; SOX14	MONDO:excludeNonDisease	TRUE
OMIM:604748	SRY-BOX 13; SOX13	MONDO:excludeNonDisease	TRUE
OMIM:604749	ZINC FINGER PROTEIN 235; ZNF235	MONDO:excludeNonDisease	TRUE
OMIM:604750	ZINC FINGER PROTEIN 234; ZNF234	MONDO:excludeNonDisease	TRUE
OMIM:604751	ZINC FINGER PROTEIN 266; ZNF266	MONDO:excludeNonDisease	TRUE
OMIM:604752	ZINC FINGER PROTEIN 267; ZNF267	MONDO:excludeNonDisease	TRUE
OMIM:604753	ZINC FINGER PROTEIN 268; ZNF268	MONDO:excludeNonDisease	TRUE
OMIM:604755	ZINC FINGER PROTEIN 272; ZNF272	MONDO:excludeNonDisease	TRUE
OMIM:604756	ZINC FINGER PROTEIN 273; ZNF273	MONDO:excludeNonDisease	TRUE
OMIM:604758	RELB PROTOONCOGENE, NFKB-SUBUNIT; RELB	MONDO:excludeNonDisease	TRUE
OMIM:604759	SYNAPTONEMAL COMPLEX PROTEIN 3; SYCP3	MONDO:excludeNonDisease	TRUE
OMIM:604760	ZINC FINGER PROTEIN 236; ZNF236	MONDO:excludeNonDisease	TRUE
OMIM:604761	ZINC FINGER AN1 DOMAIN-CONTAINING PROTEIN 5; ZFAND5	MONDO:excludeNonDisease	TRUE
OMIM:604762	SWITCH-ASSOCIATED PROTEIN 70	MONDO:excludeNonDisease	TRUE
OMIM:604763	RHO GUANINE NUCLEOTIDE EXCHANGE FACTOR 12; ARHGEF12	MONDO:excludeNonDisease	TRUE
OMIM:604764	ZINC FINGER AND HOMEODOMAIN PROTEIN 1; ZHX1	MONDO:excludeNonDisease	TRUE
OMIM:604766	NPHS2 STOMATIN FAMILY MEMBER, PODOCIN; NPHS2	MONDO:excludeNonDisease	TRUE
OMIM:604767	DELETED IN ESOPHAGEAL CANCER 1; DEC1	MONDO:excludeNonDisease	TRUE
OMIM:604768	ZINC FINGER PROTEIN 254; ZNF254	MONDO:excludeNonDisease	TRUE
OMIM:604769	PEROXIREDOXIN 3; PRDX3	MONDO:excludeNonDisease	TRUE
OMIM:604770	ACETYL-CoA ACYLTRANSFERASE 2; ACAA2	MONDO:excludeNonDisease	TRUE
OMIM:604773	ACYL-CoA DEHYDROGENASE FAMILY, MEMBER 8; ACAD8	MONDO:excludeNonDisease	TRUE
OMIM:604774	ANGIOPOIETIN-LIKE 3; ANGPTL3	MONDO:excludeNonDisease	TRUE
OMIM:604775	TRANSIENT RECEPTOR POTENTIAL CATION CHANNEL, SUBFAMILY A, MEMBER 1; TRPA1	MONDO:excludeNonDisease	TRUE
OMIM:604776	MAJOR HISTOCOMPATIBILITY COMPLEX, CLASS II, DR BETA-5; HLA-DRB5	MONDO:excludeNonDisease	TRUE
OMIM:604778	A DISINTEGRIN AND METALLOPROTEINASE DOMAIN 29; ADAM29	MONDO:excludeNonDisease	TRUE
OMIM:604779	A DISINTEGRIN AND METALLOPROTEINASE DOMAIN 30; ADAM30	MONDO:excludeNonDisease	TRUE
OMIM:604780	ABHYDROLASE DOMAIN-CONTAINING PROTEIN 5, LYSOPHOSPHATIDIC ACID ACYLTRANSFERASE; ABHD5	MONDO:excludeNonDisease	TRUE
OMIM:604782	ASH2-LIKE; ASH2L	MONDO:excludeNonDisease	TRUE
OMIM:604783	CLEFT LIP AND PALATE-ASSOCIATED TRANSMEMBRANE PROTEIN 1; CLPTM1	MONDO:excludeNonDisease	TRUE
OMIM:604784	TRANSCRIPTION ELONGATION FACTOR A, 2; TCEA2	MONDO:excludeNonDisease	TRUE
OMIM:604785	CATENIN, ALPHA-LIKE, 1; CTNNAL1	MONDO:excludeNonDisease	TRUE
OMIM:604786	ADP-RIBOSYLATION FACTOR-LIKE GTPase 4A; ARL4A	MONDO:excludeNonDisease	TRUE
OMIM:604787	ADP-RIBOSYLATION FACTOR-LIKE GTPase 4C; ARL4C	MONDO:excludeNonDisease	TRUE
OMIM:604788	RUVB-LIKE AAA ATPase 2; RUVBL2	MONDO:excludeNonDisease	TRUE
OMIM:604789	INTEGRIN, ALPHA-11; ITGA11	MONDO:excludeNonDisease	TRUE
OMIM:604790	TASTE RECEPTOR, TYPE 2, MEMBER 14; TAS2R14	MONDO:excludeNonDisease	TRUE
OMIM:604791	TASTE RECEPTOR, TYPE 2, MEMBER 10; TAS2R10	MONDO:excludeNonDisease	TRUE
OMIM:604792	TASTE RECEPTOR, TYPE 2, MEMBER 13; TAS2R13	MONDO:excludeNonDisease	TRUE
OMIM:604793	TASTE RECEPTOR, TYPE 2, MEMBER 7; TAS2R7	MONDO:excludeNonDisease	TRUE
OMIM:604794	TASTE RECEPTOR, TYPE 2, MEMBER 8; TAS2R8	MONDO:excludeNonDisease	TRUE
OMIM:604795	TASTE RECEPTOR, TYPE 2, MEMBER 9; TAS2R9	MONDO:excludeNonDisease	TRUE
OMIM:604796	TASTE RECEPTOR, TYPE 2, MEMBER 1; TAS2R1	MONDO:excludeNonDisease	TRUE
OMIM:604797	APOLIPOPROTEIN B mRNA-EDITING ENZYME, CATALYTIC POLYPEPTIDE-LIKE 2; APOBEC2	MONDO:excludeNonDisease	TRUE
OMIM:604798	HOMER SCAFFOLD PROTEIN 1; HOMER1	MONDO:excludeNonDisease	TRUE
OMIM:604799	HOMER SCAFFOLD PROTEIN 2; HOMER2	MONDO:excludeNonDisease	TRUE
OMIM:604800	HOMER SCAFFOLD PROTEIN 3; HOMER3	MONDO:excludeNonDisease	TRUE
OMIM:604803	DOP1 LEUCINE ZIPPER-LIKE PROTEIN B; DOP1B	MONDO:excludeNonDisease	TRUE
OMIM:604806	FIBRONECTIN-LIKE DOMAIN-CONTAINING LEUCINE-RICH TRANSMEMBRANE PROTEIN 1; FLRT1	MONDO:excludeNonDisease	TRUE
OMIM:604807	FIBRONECTIN-LIKE DOMAIN-CONTAINING LEUCINE-RICH TRANSMEMBRANE PROTEIN 2; FLRT2	MONDO:excludeNonDisease	TRUE
OMIM:604808	FIBRONECTIN-LIKE DOMAIN-CONTAINING LEUCINE-RICH TRANSMEMBRANE PROTEIN 3; FLRT3	MONDO:excludeNonDisease	TRUE
OMIM:604810	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR, SUBFAMILY A, MEMBER 1; LILRA1	MONDO:excludeNonDisease	TRUE
OMIM:604811	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR, SUBFAMILY B, MEMBER 1; LILRB1	MONDO:excludeNonDisease	TRUE
OMIM:604812	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR, SUBFAMILY A, MEMBER 2; LILRA2	MONDO:excludeNonDisease	TRUE
OMIM:604813	CYTOCHROME c OXIDASE COPPER CHAPERONE COX17; COX17	MONDO:excludeNonDisease	TRUE
OMIM:604814	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR, SUBFAMILY B, MEMBER 5; LILRB5	MONDO:excludeNonDisease	TRUE
OMIM:604815	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR, SUBFAMILY B, MEMBER 2; LILRB2	MONDO:excludeNonDisease	TRUE
OMIM:604817	CARBOHYDRATE SULFOTRANSFERASE 5; CHST5	MONDO:excludeNonDisease	TRUE
OMIM:604818	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR, SUBFAMILY A, MEMBER 3; LILRA3	MONDO:excludeNonDisease	TRUE
OMIM:604819	POLY-U-BINDING SPLICING FACTOR, 60-KD; PUF60	MONDO:excludeNonDisease	TRUE
OMIM:604820	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR, SUBFAMILY B, MEMBER 3; LILRB3	MONDO:excludeNonDisease	TRUE
OMIM:604821	LEUKOCYTE IMMUNOGLOBULIN-LIKE RECEPTOR, SUBFAMILY B, MEMBER 4; LILRB4	MONDO:excludeNonDisease	TRUE
OMIM:604822	CALPAIN 11; CAPN11	MONDO:excludeNonDisease	TRUE
OMIM:604823	BARX HOMEOBOX 2; BARX2	MONDO:excludeNonDisease	TRUE
OMIM:604824	KLOTHO; KL	MONDO:excludeNonDisease	TRUE
OMIM:604825	FASCICULATION AND ELONGATION PROTEIN ZETA 1; FEZ1	MONDO:excludeNonDisease	TRUE
OMIM:604826	FASCICULATION AND ELONGATION PROTEIN ZETA 2; FEZ2	MONDO:excludeNonDisease	TRUE
OMIM:604828	CHEMOKINE, C MOTIF, LIGAND 2; XCL2	MONDO:excludeNonDisease	TRUE
OMIM:604829	DOWN SYNDROME CRITICAL REGION GENE 4; DSCR4	MONDO:excludeNonDisease	TRUE
OMIM:604831	EVC CILIARY COMPLEX SUBUNIT 1; EVC	MONDO:excludeNonDisease	TRUE
OMIM:604832	CARBONIC ANHYDRASE XIV; CA14	MONDO:excludeNonDisease	TRUE
OMIM:604833	CHEMOKINE, CC MOTIF, LIGAND 27; CCL27	MONDO:excludeNonDisease	TRUE
OMIM:604834	TANK-BINDING KINASE 1; TBK1	MONDO:excludeNonDisease	TRUE
OMIM:604835	DUAL-SPECIFICITY PHOSPHATASE 12; DUSP12	MONDO:excludeNonDisease	TRUE
OMIM:604836	CHEMOKINE, CC MOTIF, RECEPTOR 4; CCR4	MONDO:excludeNonDisease	TRUE
OMIM:604837	PROSTAGLANDIN D2 RECEPTOR 2; PTGDR2	MONDO:excludeNonDisease	TRUE
OMIM:604838	G PROTEIN-COUPLED RECEPTOR 45; GPR45	MONDO:excludeNonDisease	TRUE
OMIM:604839	FK506-BINDING PROTEIN 6; FKBP6	MONDO:excludeNonDisease	TRUE
OMIM:604840	FK506-BINDING PROTEIN 8; FKBP8	MONDO:excludeNonDisease	TRUE
OMIM:604842	SOLUTE CARRIER FAMILY 22 (EXTRANEURONAL MONOAMINE TRANSPORTER), MEMBER 3; SLC22A3	MONDO:excludeNonDisease	TRUE
OMIM:604843	SOLUTE CARRIER ORGANIC ANION TRANSPORTER FAMILY, MEMBER 1B1; SLCO1B1	MONDO:excludeNonDisease	TRUE
OMIM:604844	HEPARAN SULFATE 2-O-SULFOTRANSFERASE 1; HS2ST1	MONDO:excludeNonDisease	TRUE
OMIM:604845	PROSTATE CANCER ANTIGEN 3; PCA3	MONDO:excludeNonDisease	TRUE
OMIM:604846	HEPARAN SULFATE 6-O-SULFOTRANSFERASE 1; HS6ST1	MONDO:excludeNonDisease	TRUE
OMIM:604847	G PROTEIN-COUPLED RECEPTOR 26; GPR26	MONDO:excludeNonDisease	TRUE
OMIM:604849	TRACE AMINE-ASSOCIATED RECEPTOR 2; TAAR2	MONDO:excludeNonDisease	TRUE
OMIM:604850	COP9 SIGNALOSOME, SUBUNIT 5; COPS5	MONDO:excludeNonDisease	TRUE
OMIM:604851	G-RICH RNA SEQUENCE-BINDING FACTOR 1; GRSF1	MONDO:excludeNonDisease	TRUE
OMIM:604852	CHEMOKINE, CXC MOTIF, LIGAND 11; CXCL11	MONDO:excludeNonDisease	TRUE
OMIM:604853	MITOCHONDRIAL RIBOSOMAL PROTEIN L28; MRPL28	MONDO:excludeNonDisease	TRUE
OMIM:604854	INDOLETHYLAMINE N-METHYLTRANSFERASE; INMT	MONDO:excludeNonDisease	TRUE
OMIM:604857	SIGNAL RECOGNITION PARTICLE, 54-KD; SRP54	MONDO:excludeNonDisease	TRUE
OMIM:604858	SIGNAL RECOGNITION PARTICLE, 68-KD; SRP68	MONDO:excludeNonDisease	TRUE
OMIM:604859	LIM AND CYSTEINE-RICH DOMAINS 1; LMCD1	MONDO:excludeNonDisease	TRUE
OMIM:604860	MALT1 PARACASPASE; MALT1	MONDO:excludeNonDisease	TRUE
OMIM:604861	LARGE TUMOR SUPPRESSOR KINASE 2; LATS2	MONDO:excludeNonDisease	TRUE
OMIM:604862	CD207 ANTIGEN; CD207	MONDO:excludeNonDisease	TRUE
OMIM:604863	LECITHIN RETINOL ACYLTRANSFERASE; LRAT	MONDO:excludeNonDisease	TRUE
OMIM:604865	KRUPPEL-LIKE FACTOR 7; KLF7	MONDO:excludeNonDisease	TRUE
OMIM:604866	PLAG1-LIKE ZINC FINGER 2; PLAGL2	MONDO:excludeNonDisease	TRUE
OMIM:604867	TASTE RECEPTOR, TYPE 2, MEMBER 16; TAS2R16	MONDO:excludeNonDisease	TRUE
OMIM:604868	TASTE RECEPTOR, TYPE 2, MEMBER 3; TAS2R3	MONDO:excludeNonDisease	TRUE
OMIM:604869	TASTE RECEPTOR, TYPE 2, MEMBER 4; TAS2R4	MONDO:excludeNonDisease	TRUE
OMIM:604870	MACROPHAGE RECEPTOR WITH COLLAGENOUS STRUCTURE; MARCO	MONDO:excludeNonDisease	TRUE
OMIM:604871	MATRIX METALLOPROTEINASE 24; MMP24	MONDO:excludeNonDisease	TRUE
OMIM:604872	PROPROTEIN CONVERTASE, SUBTILISIN/KEXIN-TYPE, 7; PCSK7	MONDO:excludeNonDisease	TRUE
OMIM:604873	MYELIN PROTEIN ZERO-LIKE 2; MPZL2	MONDO:excludeNonDisease	TRUE
OMIM:604874	KILLER CELL LECTIN-LIKE RECEPTOR, SUBFAMILY G, MEMBER 1; KLRG1	MONDO:excludeNonDisease	TRUE
OMIM:604875	MYOSIN IXA; MYO9A	MONDO:excludeNonDisease	TRUE
OMIM:604876	REGULATOR OF CALCINEURIN 2; RCAN2	MONDO:excludeNonDisease	TRUE
OMIM:604877	MAF bZIP TRANSCRIPTION FACTOR F; MAFF	MONDO:excludeNonDisease	TRUE
OMIM:604878	SOLUTE CARRIER FAMILY 12 (POTASSIUM/CHLORIDE TRANSPORTER), MEMBER 6; SLC12A6	MONDO:excludeNonDisease	TRUE
OMIM:604879	SOLUTE CARRIER FAMILY 12 (POTASSIUM/CHLORIDE TRANSPORTER), MEMBER 7; SLC12A7	MONDO:excludeNonDisease	TRUE
OMIM:604881	RABPHILIN 3A-LIKE; RPH3AL	MONDO:excludeNonDisease	TRUE
OMIM:604882	NEUROGENIN 3; NEUROG3	MONDO:excludeNonDisease	TRUE
OMIM:604883	GENERAL TRANSCRIPTION FACTOR 3C, POLYPEPTIDE 2; GTF3C2	MONDO:excludeNonDisease	TRUE
OMIM:604884	NIMA-RELATED KINASE 6; NEK6	MONDO:excludeNonDisease	TRUE
OMIM:604885	MYB-BINDING PROTEIN 1A; MYBBP1A	MONDO:excludeNonDisease	TRUE
OMIM:604886	ENDOPLASMIC RETICULUM MEMBRANE PROTEIN COMPLEX, SUBUNIT 8; EMC8	MONDO:excludeNonDisease	TRUE
OMIM:604887	METHYLENETETRAHYDROFOLATE DEHYDROGENASE 2; MTHFD2	MONDO:excludeNonDisease	TRUE
OMIM:604888	GENERAL TRANSCRIPTION FACTOR 3C, POLYPEPTIDE 3; GTF3C3	MONDO:excludeNonDisease	TRUE
OMIM:604889	NEUROBEACHIN; NBEA	MONDO:excludeNonDisease	TRUE
OMIM:604890	GENERAL TRANSCRIPTION FACTOR 3C, POLYPEPTIDE 5; GTF3C5	MONDO:excludeNonDisease	TRUE
OMIM:604891	NCK-ASSOCIATED PROTEIN 1; NCKAP1	MONDO:excludeNonDisease	TRUE
OMIM:604892	GENERAL TRANSCRIPTION FACTOR 3C, POLYPEPTIDE 4; GTF3C4	MONDO:excludeNonDisease	TRUE
OMIM:604893	ANTISENSE IGF2R RNA, NONCODING; AIRN	MONDO:excludeNonDisease	TRUE
OMIM:604894	ONE CUT HOMEOBOX 2; ONECUT2	MONDO:excludeNonDisease	TRUE
OMIM:604895	T-BOX TRANSCRIPTION FACTOR 21; TBX21	MONDO:excludeNonDisease	TRUE
OMIM:604896	MKKS CENTROSOMAL SHUTTLING PROTEIN; MKKS	MONDO:excludeNonDisease	TRUE
OMIM:604897	PREFOLDIN 1; PFDN1	MONDO:excludeNonDisease	TRUE
OMIM:604898	PREFOLDIN 4; PFDN4	MONDO:excludeNonDisease	TRUE
OMIM:604899	PREFOLDIN 5; PFDN5	MONDO:excludeNonDisease	TRUE
OMIM:604900	DIACYLGLYCEROL O-ACYLTRANSFERASE 1; DGAT1	MONDO:excludeNonDisease	TRUE
OMIM:604902	BRF1 SUBUNIT OF RNA POLYMERASE III TRANSCRIPTION INITIATION FACTOR; BRF1	MONDO:excludeNonDisease	TRUE
OMIM:604903	TATA BOX-BINDING PROTEIN-ASSOCIATED FACTOR 1A; TAF1A	MONDO:excludeNonDisease	TRUE
OMIM:604904	TATA BOX-BINDING PROTEIN-ASSOCIATED FACTOR 1B; TAF1B	MONDO:excludeNonDisease	TRUE
OMIM:604905	TATA BOX-BINDING PROTEIN-ASSOCIATED FACTOR 1C; TAF1C	MONDO:excludeNonDisease	TRUE
OMIM:604907	TUMOR NECROSIS FACTOR RECEPTOR SUPERFAMILY, MEMBER 13B; TNFRSF13B	MONDO:excludeNonDisease	TRUE
OMIM:604908	PROTEIN PHOSPHATASE 4, REGULATORY SUBUNIT 1; PPP4R1	MONDO:excludeNonDisease	TRUE
OMIM:604909	CCR4-NOT TRANSCRIPTION COMPLEX, SUBUNIT 2; CNOT2	MONDO:excludeNonDisease	TRUE
OMIM:604910	CCR4-NOT TRANSCRIPTION COMPLEX, SUBUNIT 3; CNOT3	MONDO:excludeNonDisease	TRUE
OMIM:604911	CCR4-NOT TRANSCRIPTION COMPLEX, SUBUNIT 4; CNOT4	MONDO:excludeNonDisease	TRUE
OMIM:604912	TAF2 RNA POLYMERASE II, TATA BOX-BINDING PROTEIN-ASSOCIATED FACTOR, 150-KD; TAF2	MONDO:excludeNonDisease	TRUE
OMIM:604913	CCR4-NOT TRANSCRIPTION COMPLEX, SUBUNIT 7; CNOT7	MONDO:excludeNonDisease	TRUE
OMIM:604914	JUMONJI DOMAIN-CONTAINING PROTEIN 6; JMJD6	MONDO:excludeNonDisease	TRUE
OMIM:604915	MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 13; MAP3K13	MONDO:excludeNonDisease	TRUE
OMIM:604917	CCR4-NOT TRANSCRIPTION COMPLEX, SUBUNIT 1; CNOT1	MONDO:excludeNonDisease	TRUE
OMIM:604918	PICCOLO PRESYNAPTIC CYTOMATRIX PROTEIN; PCLO	MONDO:excludeNonDisease	TRUE
OMIM:604921	MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE KINASE 3; MAP4K3	MONDO:excludeNonDisease	TRUE
OMIM:604923	MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE KINASE 5; MAP4K5	MONDO:excludeNonDisease	TRUE
OMIM:604924	PHOSPHORYLATED ADAPTOR FOR RNA EXPORT; PHAX	MONDO:excludeNonDisease	TRUE
OMIM:604925	RAB ACCEPTOR 1; RABAC1	MONDO:excludeNonDisease	TRUE
OMIM:604927	C-TERMINAL DOMAIN OF RNA POLYMERASE II SUBUNIT A, PHOSPHATASE OF, SUBUNIT 1; CTDP1	MONDO:excludeNonDisease	TRUE
OMIM:604930	NCK ADAPTOR PROTEIN 2; NCK2	MONDO:excludeNonDisease	TRUE
OMIM:604932	PROTEIN KINASE, cAMP-DEPENDENT CATALYTIC, INHIBITOR GAMMA; PKIG	MONDO:excludeNonDisease	TRUE
OMIM:604933	MutY DNA GLYCOSYLASE; MUTYH	MONDO:excludeNonDisease	TRUE
OMIM:604934	TUBULIN-SPECIFIC CHAPERONE E; TBCE	MONDO:excludeNonDisease	TRUE
